url,subject_id,if_malicious,malicious_guess,Present_Cue_Types_Guess,Website_Description,TrustWorthiness_Rating,Visual_Attractiveness_Rating,Comments
https://panoptes-uploads.zooniverse.org/production/subject_location/aca16a7c-5f18-447f-a463-d0a4e0f95c36.jpeg,43857005,False,Nothing Phishy Here,,"The website appears to be a banking site offering personal and business banking services, including information on health savings accounts and credit cards. It includes a login area for online banking, along with informational sections about various bank services.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a banking site offering personal and business banking services, including information on health savings accounts and credit cards. It includes a login area for online banking, along with informational sections about various bank services."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/b12d042b-5898-459c-b9ff-b2ce893b06ff.jpeg,43857007,False,Nothing Phishy Here,,"The image appears to be a screenshot of the official website of the U.S. Department of State. It has a valid-looking URL, the design and layout are professional, and the content seems appropriate for such a website.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be a screenshot of the official website of the U.S. Department of State. It has a valid-looking URL, the design and layout are professional, and the content seems appropriate for such a website."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/c92b414b-8704-4bc6-a9bf-4d6568b38171.jpeg,43857009,False,Nothing Phishy Here,,"The screenshot appears to be of the official website for the United States Department of Justice, showing a news section with various articles and links to other pages and resources.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The screenshot appears to be of the official website for the United States Department of Justice, showing a news section with various articles and links to other pages and resources."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/61ddec51-63b0-4ad9-b318-201eaea5b52c.jpeg,43857010,False,Nothing Phishy Here,,"The image appears to be a screenshot of the U.S. Department of the Treasury's official website, featuring news, announcements, and information pertinent to the activities of the Treasury.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be a screenshot of the U.S. Department of the Treasury's official website, featuring news, announcements, and information pertinent to the activities of the Treasury."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/92bb3ef0-cc8f-4388-9127-36ccd8987404.jpeg,43857012,False,Nothing Phishy Here,,"The website appears to be an official government website, representing the U.S. Department of Health & Human Services (HHS). It includes sections such as About HHS, Programs & Services, Grants & Contracts, Laws & Regulations, and various news and blog updates. There are also options to connect with social media accounts and sign up for email updates, along with contact information for HHS headquarters.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be an official government website, representing the U.S. Department of Health & Human Services (HHS). It includes sections such as About HHS, Programs & Services, Grants & Contracts, Laws & Regulations, and various news and blog updates. There are also options to connect with social media accounts and sign up for email updates, along with contact information for HHS headquarters."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/935d8dca-03a4-4929-b1fb-263a5516edc9.jpeg,43857014,False,Nothing Phishy Here,,"The image appears to be a screenshot from an official government website, specifically the U.S. Department of Veterans Affairs. It features information and links related to VA benefits and health care, such as healthcare, education, disability, and records.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be a screenshot from an official government website, specifically the U.S. Department of Veterans Affairs. It features information and links related to VA benefits and health care, such as healthcare, education, disability, and records."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/8de6fa5e-2365-46df-a112-80159b4b8aea.jpeg,43857015,False,Nothing Phishy Here,,"The image appears to be a screenshot of the official website of the U.S. Department of Labor, featuring a clean design, navigation menu, a search bar, and content related to labor statistics and news.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be a screenshot of the official website of the U.S. Department of Labor, featuring a clean design, navigation menu, a search bar, and content related to labor statistics and news."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/e7138bb8-9b80-4987-915d-9ad113ee5500.jpeg,43857017,False,Nothing Phishy Here,,"The website appears to be a legitimate page from the Department of Homeland Security, discussing holiday online shopping safety. The page includes an official logo, has a professional design, and the domain 'dhs.gov' is a valid domain for the Department of Homeland Security.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a legitimate page from the Department of Homeland Security, discussing holiday online shopping safety. The page includes an official logo, has a professional design, and the domain 'dhs.gov' is a valid domain for the Department of Homeland Security."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/06559051-e2f8-41f5-8d7f-13e7e5baa540.jpeg,43857019,False,Nothing Phishy Here,,"The website appears to be the official page of the U.S. Department of Education, offering information on student loans, grants, laws, data, and departmental updates.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be the official page of the U.S. Department of Education, offering information on student loans, grants, laws, data, and departmental updates."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/7c99e204-9b73-4641-a228-b860d732853d.jpeg,43857020,False,Nothing Phishy Here,,"The image appears to be a screenshot of a website that relates to Social Security, with options available for online services, disability, retirement, Medicare enrollment, and more. The design layout is clean and organized, with official-looking logos and branding consistent with what would be expected from a U.S. government-associated website.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be a screenshot of a website that relates to Social Security, with options available for online services, disability, retirement, Medicare enrollment, and more. The design layout is clean and organized, with official-looking logos and branding consistent with what would be expected from a U.S. government-associated website."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/1afb0501-6747-42ab-ba71-acec893be255.jpeg,43857022,False,Nothing Phishy Here,,"The website appears to be a screenshot of the Centers for Disease Control and Prevention (CDC) official homepage, featuring various health-related news stories and announcements.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a screenshot of the Centers for Disease Control and Prevention (CDC) official homepage, featuring various health-related news stories and announcements."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/ce51d9f3-f5fd-4ccd-9558-178c01bc856d.jpeg,43857023,False,Nothing Phishy Here,,"The image appears to be a screenshot of a government website for HUD (Housing and Urban Development). It features a navigation bar, news articles, and a featured story about a White House opportunity and revitalization council.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be a screenshot of a government website for HUD (Housing and Urban Development). It features a navigation bar, news articles, and a featured story about a White House opportunity and revitalization council."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/6ea758f5-914a-48fe-9b5a-a16ea8ab6e01.jpeg,43857025,False,Nothing Phishy Here,,"The website appears to be an official U.S. Census Bureau page, featuring a professional layout, high-quality images, relevant information, and secure HTTPS protocol in the URL.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be an official U.S. Census Bureau page, featuring a professional layout, high-quality images, relevant information, and secure HTTPS protocol in the URL."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/860e1d93-777d-4632-b90e-f7131cdb56c2.jpeg,43857027,False,Nothing Phishy Here,,"The image appears to depict a professional website, presumably for the FBI, based on the prominent display of the FBI logo and the type of content presented, such as news headlines and job postings. The URL visible in the address bar suggests it is the official FBI site. There are no overt misspellings, poor grammar, or other obvious indicators of phishing.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to depict a professional website, presumably for the FBI, based on the prominent display of the FBI logo and the type of content presented, such as news headlines and job postings. The URL visible in the address bar suggests it is the official FBI site. There are no overt misspellings, poor grammar, or other obvious indicators of phishing."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/f6a75b51-ad61-4587-b74d-7f6e78e8ebc1.jpeg,43857029,False,Nothing Phishy Here,,"The image appears to be a screenshot of a webpage from GOV.UK, specifically a page belonging to the Ministry of Justice. It shows a standard UK Government website layout with a search bar, navigation options, and featured content, including text about the Queen's Speech from December 2019.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be a screenshot of a webpage from GOV.UK, specifically a page belonging to the Ministry of Justice. It shows a standard UK Government website layout with a search bar, navigation options, and featured content, including text about the Queen's Speech from December 2019."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/3b08cd31-1027-4174-9f0e-32e624b1d56b.jpeg,43857030,False,Nothing Phishy Here,,"The website appears to be an official page for the U.S. Securities and Exchange Commission, featuring a navigation bar with various sections such as About, Divisions & Offices, Enforcement, and more. It also showcases an area dedicated to 'Building Communities' with a description of how the SEC supports municipal securities markets.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be an official page for the U.S. Securities and Exchange Commission, featuring a navigation bar with various sections such as About, Divisions & Offices, Enforcement, and more. It also showcases an area dedicated to 'Building Communities' with a description of how the SEC supports municipal securities markets."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/c46879e8-cf52-43ef-93c7-878662640d11.jpeg,43857032,False,Nothing Phishy Here,,"The website appears to be the official site for USPS (United States Postal Service), offering services like tracking packages, Click-N-Ship, stamps & supplies, and featured USPS products & services.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be the official site for USPS (United States Postal Service), offering services like tracking packages, Click-N-Ship, stamps & supplies, and featured USPS products & services."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/1f6a1a4d-cc2f-4e70-ae46-984a3a5e0aa2.jpeg,43857033,False,Nothing Phishy Here,,"The website appears to be a police-related site, providing options such as reporting an incident, telling about a situation, applying or registering for something, making requests, and providing feedback. There is also a section about crime statistics and activities in the user's area. A secure https:// protocol is visible in the URL bar along with a domain that could correspond to an official police service website in the UK.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a police-related site, providing options such as reporting an incident, telling about a situation, applying or registering for something, making requests, and providing feedback. There is also a section about crime statistics and activities in the user's area. A secure https:// protocol is visible in the URL bar along with a domain that could correspond to an official police service website in the UK."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/24ee1339-8678-4ffb-91fd-fc58e3e6ef92.jpeg,43857035,False,Nothing Phishy Here,,"The image appears to be a screenshot of a website, presumably the Federal Emergency Management Agency (FEMA) official website. It shows a navigation bar, search functionality, and language options. The content includes a Happy New Year message, a prompt to download a preparedness calendar, links to travel tips, publications, podcasts, and talks related to emergency management and preparedness. The visual design of the page, including the official FEMA logo, lends itself to the appearance of a legitimate government site.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be a screenshot of a website, presumably the Federal Emergency Management Agency (FEMA) official website. It shows a navigation bar, search functionality, and language options. The content includes a Happy New Year message, a prompt to download a preparedness calendar, links to travel tips, publications, podcasts, and talks related to emergency management and preparedness. The visual design of the page, including the official FEMA logo, lends itself to the appearance of a legitimate government site."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/ca9bcd0f-62b0-43e9-9cc7-52a9b17610d4.jpeg,43857037,False,Nothing Phishy Here,,"The website appears to be a legitimate and professionally designed site for the National Science Foundation, with sections for research areas, funding, awards, document library, and news. The presence of a secure HTTPS protocol and a proper domain (nsf.gov) is indicative of an official government website.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a legitimate and professionally designed site for the National Science Foundation, with sections for research areas, funding, awards, document library, and news. The presence of a secure HTTPS protocol and a proper domain (nsf.gov) is indicative of an official government website."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/87de136e-d2bb-4540-9166-6b6b47a55715.jpeg,43857038,False,Nothing Phishy Here,,"The image displays what appears to be an official government website for the National Labor Relations Board (NLRB). The site features a clear and professional design, with a navigation menu at the top, a search bar, and several sections providing information and resources. There is also a banner at the top with the organization's logo, indicating its official nature.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image displays what appears to be an official government website for the National Labor Relations Board (NLRB). The site features a clear and professional design, with a navigation menu at the top, a search bar, and several sections providing information and resources. There is also a banner at the top with the organization's logo, indicating its official nature."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/a4066ba3-3267-4191-aaf3-5042eb500e5e.jpeg,43857040,False,Nothing Phishy Here,,"The image appears to show a government website with statistics about employment rates. It features a clean design with the GOV.UK header, indicating it's a UK government site.",Very Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to show a government website with statistics about employment rates. It features a clean design with the GOV.UK header, indicating it's a UK government site."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/6a0e287d-9c14-4f67-8f9f-390ac83e5168.jpeg,43857041,False,Nothing Phishy Here,,"The website appears to be for a business called Midlands Messenger Service, Inc., offering messenger and delivery services in specific areas. The webpage displayed includes business hours, contact numbers, and a brief description of services and company mission.",Neutral,Visually Unattractive or Unappealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be for a business called Midlands Messenger Service, Inc., offering messenger and delivery services in specific areas. The webpage displayed includes business hours, contact numbers, and a brief description of services and company mission."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Visually Unattractive or Unappealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/1f6f5902-99f2-4af5-ac73-ce085604e94f.jpeg,43857043,False,Nothing Phishy Here,,"The website displayed in the image appears to be a professional corporate website for a freight carrier service. It includes functionalities such as tracking a shipment, finding a route, getting a quote, and requesting a pickup. There is also an employment call-to-action with 'DRIVERS WANTED, APPLY NOW!' which is typical of company pages looking to recruit new employees.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website displayed in the image appears to be a professional corporate website for a freight carrier service. It includes functionalities such as tracking a shipment, finding a route, getting a quote, and requesting a pickup. There is also an employment call-to-action with 'DRIVERS WANTED, APPLY NOW!' which is typical of company pages looking to recruit new employees."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/cc4d25be-550d-4b51-8bcb-c7a5afe8f901.jpeg,43857045,False,Nothing Phishy Here,,"The image appears to be of a legitimate FedEx website. The design looks professional, with a clean layout and high-quality images. It features branding elements consistent with the FedEx corporate style, offers tracking capabilities, branded colors, and clear navigation options.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be of a legitimate FedEx website. The design looks professional, with a clean layout and high-quality images. It features branding elements consistent with the FedEx corporate style, offers tracking capabilities, branded colors, and clear navigation options."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/3341ba83-3973-47e8-8297-daa63b72b3c6.jpeg,43857047,False,Nothing Phishy Here,,"The website appears to be for a business called Postal Zone that offers shipping and related services such as document shredding, notary public, mailbox rental, and hard drive destruction. The website lists a physical business address, a phone number, and a schedule for pick-ups from carriers like UPS, FedEx, and DHL.",Neutral,Neutral,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be for a business called Postal Zone that offers shipping and related services such as document shredding, notary public, mailbox rental, and hard drive destruction. The website lists a physical business address, a phone number, and a schedule for pick-ups from carriers like UPS, FedEx, and DHL."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Neutral""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/d96306c9-7f9d-45df-8071-20d7db336550.jpeg,43857048,False,Nothing Phishy Here,,"The image shows a screenshot of a delivery company's website, featuring a delivery person with a blurred face with the company name on their shirt, information about their services, and contact details.",Neutral,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image shows a screenshot of a delivery company's website, featuring a delivery person with a blurred face with the company name on their shirt, information about their services, and contact details."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/9f0f3f2a-36d6-4cd7-9235-7a567fdb80d0.jpeg,43857050,False,Nothing Phishy Here,,"The website appears to be a professional business page for a company named 'Craters & Freighters Omaha' offering expert crating and logistics services. The page includes a navigation menu, a contact phone number, a request quote button, and a business address, suggesting a legitimate business presence.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a professional business page for a company named 'Craters & Freighters Omaha' offering expert crating and logistics services. The page includes a navigation menu, a contact phone number, a request quote button, and a business address, suggesting a legitimate business presence."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/cdd9b04c-b6b5-4552-b4b1-7d55aadc5754.jpeg,43857052,False,Nothing Phishy Here,,"The website looks like a legitimate business page for 'MJ Express', a courier company in Omaha, NE. It contains information about the services they offer, contact information, and a request for a free quote.",Neutral,Neutral,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website looks like a legitimate business page for 'MJ Express', a courier company in Omaha, NE. It contains information about the services they offer, contact information, and a request for a free quote."",
  ""Trustworthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Neutral""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/79f978fa-3a9b-4197-99f2-26d665a0f95c.jpeg,43857054,False,Nothing Phishy Here,,"The website in the image appears to be a legitimate page for a company 'HotShot Deliveries Inc' with a specific location in Omaha, Nebraska, listing contact details and operating hours, including a mention of Omaha as an Freight Force authorized motor carrier terminal.",Neutral,Neutral,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website in the image appears to be a legitimate page for a company 'HotShot Deliveries Inc' with a specific location in Omaha, Nebraska, listing contact details and operating hours, including a mention of Omaha as an Freight Force authorized motor carrier terminal."",
  ""TrustWorthiness Rating"": ""Neutral"",
  ""Visual Attractiveness Rating"": ""Neutral""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/d6059245-4609-410e-9015-87fa7f597939.jpeg,43857055,False,Nothing Phishy Here,,"The website appears to be a professional delivery service with options for tracking a shipment, calculating shipping costs, and finding a location. It includes graphics consistent with shipping and logistics themes and offers customer service contact options.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a professional delivery service with options for tracking a shipment, calculating shipping costs, and finding a location. It includes graphics consistent with shipping and logistics themes and offers customer service contact options."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/1df3cd9d-8870-4c91-aa48-75162d13f97d.jpeg,43857057,False,Nothing Phishy Here,,"The website appears to be a professional page for DHL, showcasing the company's logistics services with a clear layout, vibrant imagery, and branded color scheme.",Trustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears to be a professional page for DHL, showcasing the company's logistics services with a clear layout, vibrant imagery, and branded color scheme."",
  ""TrustWorthiness Rating"": ""Trustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/bbd60145-5486-456e-b18f-c8ad412e24fb.png,43857060,True,Something's Phishy,Invalid Domain or Sender Appeal to Action - Urgency,"The website presents itself as a login page for Box, a cloud content management service, asking for the user's email address with a message about account deletion if not confirmed in 24 hours.",Untrustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender"",
    ""Appeal to Action - Urgency""
  ],
  ""Website Description"": ""The website presents itself as a login page for Box, a cloud content management service, asking for the user's email address with a message about account deletion if not confirmed in 24 hours."",
  ""TrustWorthiness Rating"": ""Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/3e47307a-e133-4f31-887a-74646b6b152a.png,43857061,True,Something's Phishy,Invalid Domain or Sender,"The image shows a web page that is designed to resemble the Craigslist classified ads website. It features a range of categories for community, housing, jobs, services, for sale items, and more.",Untrustworthy,Visually Unattractive or Unappealing,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender""
  ],
  ""Website Description"": ""The image shows a web page that is designed to resemble the Craigslist classified ads website. It features a range of categories for community, housing, jobs, services, for sale items, and more."",
  ""TrustWorthiness Rating"": ""Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Unattractive or Unappealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/fcbd66a6-edd3-4477-859c-19916e09ec6c.png,43857063,True,Nothing Phishy Here,,"The image appears to be a screenshot of an email from Discover notifying a customer that their online statement is available. It resembles a standard financial email notification with a user interface typical of emails viewed through a web client, in this case, Gmail.",Very Trustworthy,Neutral,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image appears to be a screenshot of an email from Discover notifying a customer that their online statement is available. It resembles a standard financial email notification with a user interface typical of emails viewed through a web client, in this case, Gmail."",
  ""TrustWorthiness Rating"": ""Very Trustworthy"",
  ""Visual Attractiveness Rating"": ""Neutral""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/7aedef6f-7f04-4b09-b034-8b295090b081.png,43857064,True,Something's Phishy,Invalid Domain or Sender Appeal to Action - Urgency Potentially Malicious Link,The image appears to show an email purportedly from Dropbox with an urgent call to action inviting the recipient to edit a folder labeled '2018 Scanned Financial Reports DUE TODAY!!!'. There is a button labeled 'Go to folder'.,Untrustworthy,Neutral,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender"",
    ""Appeal to Action - Urgency"",
    ""Potentially Malicious Link""
  ],
  ""Website Description"": ""The image appears to show an email purportedly from Dropbox with an urgent call to action inviting the recipient to edit a folder labeled '2018 Scanned Financial Reports DUE TODAY!!!'. There is a button labeled 'Go to folder'."",
  ""TrustWorthiness Rating"": ""Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Neutral""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/87382375-407a-48ab-bc71-23ad441cc9e6.png,43857066,True,Something's Phishy,Invalid Domain or Sender,"The image displays a webpage that is designed to look like a sign-in page for eBay, including a logo and sign-in form fields for an email or username and password.",Untrustworthy,Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender""
  ],
  ""Website Description"": ""The image displays a webpage that is designed to look like a sign-in page for eBay, including a logo and sign-in form fields for an email or username and password."",
  ""TrustWorthiness Rating"": ""Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Visually Attractive or Appealing""
}
```"
