url,subject_id,if_malicious,malicious_guess,Present_Cue_Types_Guess,Website_Description,TrustWorthiness_Rating,Visual_Attractiveness_Rating,Comments
https://panoptes-uploads.zooniverse.org/production/subject_location/c55e9537-bf2b-4e4e-8fd1-97962fd70c84.jpeg,52837997,True,Something's Phishy,Invalid Domain or Sender,"The website layout and design mimic a legitimate business, using a familiar color scheme and branding consistent with PayPal. However, the URL visible in the image is a strong indicator of a phishing attempt, as it does not match the official PayPal domain and contains additional suspicious segments suggesting it is designed to mimic a login portal deceptively.",Very Untrustworthy,Moderately Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender""
  ],
  ""Website Description"": ""The website layout and design mimic a legitimate business, using a familiar color scheme and branding consistent with PayPal. However, the URL visible in the image is a strong indicator of a phishing attempt, as it does not match the official PayPal domain and contains additional suspicious segments suggesting it is designed to mimic a login portal deceptively."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/a60dfe7d-245b-4096-aaae-1e0453685a4d.jpeg,52837998,True,Something's Phishy,Invalid Domain or Sender Potentially Malicious Link Other Phishy Findings,"The website design is fairly modern with a layout typical of online banking platforms. It includes sections for login, informational services such as SMS Banking, Cardless Services, and Mobile Applications. There is also a logo present that seems to match a financial institution.",Very Untrustworthy,Moderately Visually Attractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender"",
    ""Potentially Malicious Link"",
    ""Other Phishy Findings""
  ],
  ""Website Description"": ""The website design is fairly modern with a layout typical of online banking platforms. It includes sections for login, informational services such as SMS Banking, Cardless Services, and Mobile Applications. There is also a logo present that seems to match a financial institution."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Attractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/bda00235-7cd4-48e6-a193-73c7625b07ab.jpeg,52838000,True,Something's Phishy,Invalid Domain or Sender Appeal to Action - Authority Potentially Malicious Link Other Phishy Findings,"The website pretends to be an IRS page, featuring a login form and several menu options. However, the URL displayed is inconsistent with the official IRS website and appears to be from an unrelated domain.",Very Untrustworthy,Somewhat Visually Attractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender"",
    ""Appeal to Action - Authority"",
    ""Potentially Malicious Link"",
    ""Other Phishy Findings""
  ],
  ""Website Description"": ""The website pretends to be an IRS page, featuring a login form and several menu options. However, the URL displayed is inconsistent with the official IRS website and appears to be from an unrelated domain."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Somewhat Visually Attractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/33408ebc-3372-4093-a9c1-743f4daa7dd4.jpeg,52838001,True,Nothing Phishy Here,,The image shows a classic 404 - page not found error indicating the user has requested a webpage that does not exist on the domain. The website appears to be related to Topeka Lodging Association. The layout and user interface seem consistent with legitimate error pages provided by websites when a non-existent page is accessed.,Moderately Trustworthy,Moderately Visually Attractive,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The image shows a classic 404 - page not found error indicating the user has requested a webpage that does not exist on the domain. The website appears to be related to Topeka Lodging Association. The layout and user interface seem consistent with legitimate error pages provided by websites when a non-existent page is accessed."",
  ""TrustWorthiness Rating"": ""Moderately Trustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Attractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/84581176-dbab-412c-a754-a36bd83d6283.jpeg,52838003,True,Something's Phishy,Invalid Domain or Sender Potentially Malicious Link Other Phishy Findings,"The website purports to be a login page for an email provider, closely imitating the layout and design typically associated with 'box', a legitimate cloud storage service. However, the domain in the URL does not match the official 'box.com' domain and instead reads 'sparksfirehousedeli.com' which seems unrelated to an email or cloud storage service. The page displays an unconvincing attempt to appear legitimate by showing famous company logos underneath.",Very Untrustworthy,Moderately Visually Attractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender"",
    ""Potentially Malicious Link"",
    ""Other Phishy Findings""
  ],
  ""Website Description"": ""The website purports to be a login page for an email provider, closely imitating the layout and design typically associated with 'box', a legitimate cloud storage service. However, the domain in the URL does not match the official 'box.com' domain and instead reads 'sparksfirehousedeli.com' which seems unrelated to an email or cloud storage service. The page displays an unconvincing attempt to appear legitimate by showing famous company logos underneath."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Attractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/a26ee519-1e70-41aa-b40c-8f688e56de7f.jpeg,52838004,True,Something's Phishy,Invalid Domain or Sender,"The webpage appears to be a login page for 'Made-in-China.com', which is a legitimate business-to-business (B2B) e-commerce website that connects Chinese suppliers with buyers. However, the URL visible in the image shows a suspicious domain that does not correspond to the official 'Made-in-China.com' domain, which is a common tactic used in phishing attempts to deceive users.",Very Untrustworthy,Moderately Visually Unattractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender""
  ],
  ""Website Description"": ""The webpage appears to be a login page for 'Made-in-China.com', which is a legitimate business-to-business (B2B) e-commerce website that connects Chinese suppliers with buyers. However, the URL visible in the image shows a suspicious domain that does not correspond to the official 'Made-in-China.com' domain, which is a common tactic used in phishing attempts to deceive users."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Unattractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/cb53a1aa-020c-4ccb-9eb2-f049d17aa770.jpeg,52838006,True,Something's Phishy,Invalid Domain or Sender Potentially Malicious Link Other Phishy Findings,"The website is purporting to be Google Drive and mimics its design. It prompts users to sign in to Google Docs with their email provider. However, the authentic Google Drive would not segregate sign-in options based on email providers such as Yahoo, Office 365, or AOL.",Very Untrustworthy,Moderately Visually Attractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender"",
    ""Potentially Malicious Link"",
    ""Other Phishy Findings""
  ],
  ""Website Description"": ""The website is purporting to be Google Drive and mimics its design. It prompts users to sign in to Google Docs with their email provider. However, the authentic Google Drive would not segregate sign-in options based on email providers such as Yahoo, Office 365, or AOL."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Attractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/8f944bf9-cc6f-4f0f-9975-cd12e536c230.jpeg,52838007,True,Something's Phishy,Invalid Domain or Sender Potentially Malicious Link Other Phishy Findings,"The image displays what appears to be an email validation page for Dropbox, asking users to select their email provider in order to view a file. Icons for various email providers such as Google, Outlook, and others are presented.",Very Untrustworthy,Moderately Visually Attractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender"",
    ""Potentially Malicious Link"",
    ""Other Phishy Findings""
  ],
  ""Website Description"": ""The image displays what appears to be an email validation page for Dropbox, asking users to select their email provider in order to view a file. Icons for various email providers such as Google, Outlook, and others are presented."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Attractive""
}
```

Explanation of Findings:

1. The URL in the browser is suspicious, as it does not match the authentic domain for Dropbox, which should be something that ends with ""dropbox.com"". Instead, it shows a convoluted URL that does not seem legitimate.

2. The website is asking for email providers' selection, which is not a typical Dropbox practice, and this could potentially lead to a malicious link or a phishing attempt to steal credentials.

3. There are no obvious spelling or grammar mistakes, nor is there an overt sense of urgency, greed, or appeal to authority to induce action; however, the nature of the request itself (selection of an email provider) and the context (appearing to be Dropbox yet with a suspicious URL) are suspicious and could be described as ""other phishy findings.""

The design of the page in the image, considering only visual elements, appears relatively professional and aligns somewhat with the branding of a service like Dropbox, which may trick users into perceiving it as legitimate. Hence, the moderately attractive rating. However, since the URL and the requested action are triggers for suspicion, the trustworthiness of the content is rated as very untrustworthy."
https://panoptes-uploads.zooniverse.org/production/subject_location/588bbdcd-2922-4619-a930-501d2cc3165e.jpeg,52838010,True,Something's Phishy,Invalid Domain or Sender Appeal to Action - Greed Other Phishy Findings,"The image shows a web page purporting to be from LinkedIn, offering to connect businesses and facilitate sending product quotes to interested buyers. It requests email and password information. The URL in the browser and the overall design raise suspicions about its authenticity.",Very Untrustworthy,Moderately Visually Unattractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender"",
    ""Appeal to Action - Greed"",
    ""Other Phishy Findings""
  ],
  ""Other Phishy Findings"": [
    ""Mismatched URL and company branding"",
    ""Outdated copyright year"",
    ""Request for sensitive information""
  ],
  ""Website Description"": ""The image shows a web page purporting to be from LinkedIn, offering to connect businesses and facilitate sending product quotes to interested buyers. It requests email and password information. The URL in the browser and the overall design raise suspicions about its authenticity."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Unattractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/cc62019d-3aaa-4c47-a8dd-971e784a0de5.jpeg,52838011,True,Something's Phishy,Invalid Domain or Sender Other Phishy Findings,"The website purports to be related to PayPal, a well-known online payment system, but the URL displayed contains a domain (andrewcrat.org) which is not associated with the legitimate PayPal website. The request for a user to upload identification documents is a common phishing tactic to steal personal information.",Very Untrustworthy,Moderately Visually Attractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender"",
    ""Other Phishy Findings""
  ],
  ""Website Description"": ""The website purports to be related to PayPal, a well-known online payment system, but the URL displayed contains a domain (andrewcrat.org) which is not associated with the legitimate PayPal website. The request for a user to upload identification documents is a common phishing tactic to steal personal information."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Attractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/25a8802a-65b0-44ac-8ae6-149a4779c37f.jpeg,52838014,True,Something's Phishy,Invalid Domain or Sender Potentially Malicious Link Other Phishy Findings,The image shows a popup asking users to confirm their identity by entering their email ID and password to view a document. There's also an 'Adobe PDF Online' branding at the top.,Very Untrustworthy,Moderately Visually Unattractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender"",
    ""Potentially Malicious Link"",
    ""Other Phishy Findings""
  ],
  ""Other Phishy Findings"": ""Asking for email and password on a page which is not clearly secure (i.e., not using HTTPS), and the request for sensitive information unrelated to viewing a document is suspicious."",
  ""Website Description"": ""The image shows a popup asking users to confirm their identity by entering their email ID and password to view a document. There's also an 'Adobe PDF Online' branding at the top."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Unattractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/03b5a54a-9d7c-4c1c-8fd4-0f2952d0e25e.jpeg,52838016,True,Something's Phishy,Invalid Domain or Sender,The webpage in the image resembles an American Express login page with a section for a user to enter their User ID and Password. It contains branding and design elements that mimic legitimate American Express materials.,Very Untrustworthy,Moderately Visually Attractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender""
  ],
  ""Website Description"": ""The webpage in the image resembles an American Express login page with a section for a user to enter their User ID and Password. It contains branding and design elements that mimic legitimate American Express materials."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Attractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/082514d8-f225-4ffa-8e2b-8edc63dca78a.jpeg,52838022,True,Something's Phishy,Invalid Domain or Sender Potentially Malicious Link Other Phishy Findings,"The website presents a security challenge commonly associated with CAPTCHA systems. However, the URL shown in the address bar looks suspicious because it does not match the typical format for a secure, well-known company's URL. The path includes a strange subdirectory structure ('wp-content/themes/twentysixteen/js/css/Dir') which does not align with the professional structure of legitimate services. Moreover, the image used for the challenge contains branding (PayPal) in a way that seems unusual for a security challenge, which usually employs random characters or letters.",Very Untrustworthy,Moderately Visually Unattractive or Unappealing,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender"",
    ""Potentially Malicious Link"",
    ""Other Phishy Findings""
  ],
  ""Website Description"": ""The website presents a security challenge commonly associated with CAPTCHA systems. However, the URL shown in the address bar looks suspicious because it does not match the typical format for a secure, well-known company's URL. The path includes a strange subdirectory structure ('wp-content/themes/twentysixteen/js/css/Dir') which does not align with the professional structure of legitimate services. Moreover, the image used for the challenge contains branding (PayPal) in a way that seems unusual for a security challenge, which usually employs random characters or letters."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Unattractive or Unappealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/50acd184-da56-4d70-aa06-6438dc798d16.jpeg,52838012,True,Something's Phishy,Invalid Domain or Sender Other Phishy Findings Potentially Malicious Link,"The website image is designed to mimic a legitimate banking service. However, it requests highly sensitive information, including card details, PIN, and email passwords, which are red flags for phishing attempts.",Very Untrustworthy,Moderately Visually Unattractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": {
    ""Invalid Domain or Sender"": true,
    ""Poor Spelling or Grammar"": false,
    ""Appeal to Action - Greed"": false,
    ""Appeal to Action - Urgency"": false,
    ""Appeal to Action - Authority"": false,
    ""Potentially Malicious Link"": true,
    ""Other Phishy Findings"": ""Request for sensitive information through unsecured methods""
  },
  ""Website Description"": ""The website image is designed to mimic a legitimate banking service. However, it requests highly sensitive information, including card details, PIN, and email passwords, which are red flags for phishing attempts."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Unattractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/c1a8950d-6f79-45e8-93e7-3e0f543eb008.jpeg,52838018,True,Something's Phishy,Invalid Domain or Sender Other Phishy Findings Potentially Malicious Link,"The image shows a website that is trying to mimic Alibaba's login page. It includes a logo resembling Alibaba, a sign-in form, and various other elements attempting to portray authenticity. However, the domain in the address bar does not match the official Alibaba website and is a strong indicator of phishing.",Very Untrustworthy,Moderately Visually Attractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": {
    ""Invalid Domain or Sender"": true,
    ""Poor Spelling or Grammar"": false,
    ""Appeal to Action - Greed"": false,
    ""Appeal to Action - Urgency"": false,
    ""Appeal to Action - Authority"": false,
    ""Potentially Malicious Link"": true,
    ""Other Phishy Findings"": ""URL structure is suspicious and does not fit the pattern typically associated with legitimate Alibaba domains.""
  },
  ""Website Description"": ""The image shows a website that is trying to mimic Alibaba's login page. It includes a logo resembling Alibaba, a sign-in form, and various other elements attempting to portray authenticity. However, the domain in the address bar does not match the official Alibaba website and is a strong indicator of phishing."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Attractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/2dfd87d9-7ca2-40a4-91bc-2fa9dab25277.jpeg,52838019,True,Something's Phishy,Invalid Domain or Sender Other Phishy Findings Potentially Malicious Link,"The website purports to be a login page for 'one.com' which is shown as a provider of online file safety and webmail services. However, there are discrepancies such as a mismatched URL that makes it suspicious.",Very Untrustworthy,Marginally Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": {
    ""Invalid Domain or Sender"": true,
    ""Poor Spelling or Grammar"": false,
    ""Appeal to Action - Greed"": false,
    ""Appeal to Action - Urgency"": false,
    ""Appeal to Action - Authority"": false,
    ""Potentially Malicious Link"": true,
    ""Other Phishy Findings"": ""The domain URL in the address bar appears to be unrelated to the purported service provider and suggests an unrelated file path that includes 'wp-content/plugins', which is commonly associated with WordPress sites.""
  },
  ""Website Description"": ""The website purports to be a login page for 'one.com' which is shown as a provider of online file safety and webmail services. However, there are discrepancies such as a mismatched URL that makes it suspicious."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Marginally Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/651bc014-bb60-4858-8cf4-94d668d1859f.jpeg,52838023,True,Something's Phishy,Invalid Domain or Sender Other Phishy Findings Potentially Malicious Link,"The image shows a form that purports to be from AT&T asking for a user's username and password. However, the form is hosted on Google Docs rather than an official AT&T domain. The visual design looks somewhat amateurish and does not fit with what would be expected from an official communication from a large corporation.",Very Untrustworthy,Somewhat Visually Unattractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": {
    ""Invalid Domain or Sender"": true,
    ""Poor Spelling or Grammar"": false,
    ""Appeal to Action - Greed"": false,
    ""Appeal to Action - Urgency"": false,
    ""Appeal to Action - Authority"": false,
    ""Potentially Malicious Link"": true,
    ""Other Phishy Findings"": ""Inconsistency in branding and design, use of a public form service for sensitive information""
  },
  ""Website Description"": ""The image shows a form that purports to be from AT&T asking for a user's username and password. However, the form is hosted on Google Docs rather than an official AT&T domain. The visual design looks somewhat amateurish and does not fit with what would be expected from an official communication from a large corporation."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Somewhat Visually Unattractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/89d1fb95-0adc-476c-a43b-238e465a746c.jpeg,52838025,True,Something's Phishy,Other Phishy Findings Invalid Domain or Sender,"The website design imitates a familiar brand, but upon closer inspection, it lacks the professionalism and security features expected from the actual site it is trying to mimic.",Very Untrustworthy,Somewhat Visually Unattractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": {
    ""Invalid Domain or Sender"": true,
    ""Poor Spelling or Grammar"": false,
    ""Appeal to Action - Greed"": false,
    ""Appeal to Action - Urgency"": false,
    ""Appeal to Action - Authority"": false,
    ""Potentially Malicious Link"": false,
    ""Other Phishy Findings"": ""The domain name in the URL does not seem to correspond to the official domain of Facebook, and it is hosted on a third-party service 'webnode.com'. Additionally, the web page is asking for sensitive information without any secure sign-in process, which is unusual for a legitimate organization.""
  },
  ""Website Description"": ""The website design imitates a familiar brand, but upon closer inspection, it lacks the professionalism and security features expected from the actual site it is trying to mimic."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Somewhat Visually Unattractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/263b9b51-6b0b-46bc-9bac-18781785ee35.jpeg,52838027,True,Something's Phishy,Potentially Malicious Link Appeal to Action - Urgency Appeal to Action - Authority Other Phishy Findings Invalid Domain or Sender,"The website in the image is purporting to be related to Chase bank, asking for credit card verification with a form for debit/credit card number, expiry date, and CVV.",Very Untrustworthy,Moderately Visually Unattractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": {
    ""Invalid Domain or Sender"": true,
    ""Poor Spelling or Grammar"": false,
    ""Appeal to Action - Greed"": false,
    ""Appeal to Action - Urgency"": true,
    ""Appeal to Action - Authority"": true,
    ""Potentially Malicious Link"": true,
    ""Other Phishy Findings"": ""Secure logo looks potentially altered or misplaced""
  },
  ""Website Description"": ""The website in the image is purporting to be related to Chase bank, asking for credit card verification with a form for debit/credit card number, expiry date, and CVV."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Unattractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/20039ed8-654c-4958-9635-bfdd67c61324.jpeg,52838029,True,Something's Phishy,Invalid Domain or Sender Appeal to Action - Urgency Other Phishy Findings,"The web page appears to impersonate a legitimate Chase bank login page but contains elements that seem out of place. Notably, the overlay interface prompts the user to synchronize their Chase account with their email for account alerts, which is not typical behavior for a banking website. The appeal to urgency is present with the warning that too many invalid trials will disable online access, a common phishing tactic to create a sense of urgency. The domain in the address bar is clearly not affiliated with Chase Bank, indicating a potentially malicious attempt to capture login credentials.",Very Untrustworthy,Moderately Visually Unattractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender"",
    ""Appeal to Action - Urgency"",
    ""Other Phishy Findings""
  ],
  ""Website Description"": ""The web page appears to impersonate a legitimate Chase bank login page but contains elements that seem out of place. Notably, the overlay interface prompts the user to synchronize their Chase account with their email for account alerts, which is not typical behavior for a banking website. The appeal to urgency is present with the warning that too many invalid trials will disable online access, a common phishing tactic to create a sense of urgency. The domain in the address bar is clearly not affiliated with Chase Bank, indicating a potentially malicious attempt to capture login credentials."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Unattractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/ff0bced5-b4a8-444b-a095-e1f5f03a1276.jpeg,52838031,True,Something's Phishy,Invalid Domain or Sender Appeal to Action - Urgency Other Phishy Findings,"The image shows a web page purporting to be a login page for Chase bank, with a request to synchronize a Chase account with an email for account alerts. Additionally, it mentions that too many invalid trials will disable online access. There is also a field to sign in with GoDaddy, which is unusual for a banking website.",Very Untrustworthy,Moderately Visually Unattractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender"",
    ""Appeal to Action - Urgency"",
    ""Other Phishy Findings""
  ],
  ""Website Description"": ""The image shows a web page purporting to be a login page for Chase bank, with a request to synchronize a Chase account with an email for account alerts. Additionally, it mentions that too many invalid trials will disable online access. There is also a field to sign in with GoDaddy, which is unusual for a banking website."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Unattractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/493db29d-1fd6-4aff-a183-977359f0ff55.jpeg,52838036,True,Nothing Phishy Here,,"The website appears legitimate for an organization called 'Joseph M. Pizzurro Memorial Foundation Inc.' It features navigation links to various sections of the site such as 'Home', 'About the Foundation', 'Donate Now', and 'Contact Us', implying a structured layout. The site also includes a mascot logo for 'North Babylon Bulldogs', suggesting a community or school affiliation.",Moderately Trustworthy,Moderately Visually Attractive,"```json
{
  ""Findings"": ""Nothing Phishy Here"",
  ""Present Cue Types"": [],
  ""Website Description"": ""The website appears legitimate for an organization called 'Joseph M. Pizzurro Memorial Foundation Inc.' It features navigation links to various sections of the site such as 'Home', 'About the Foundation', 'Donate Now', and 'Contact Us', implying a structured layout. The site also includes a mascot logo for 'North Babylon Bulldogs', suggesting a community or school affiliation."",
  ""TrustWorthiness Rating"": ""Moderately Trustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Attractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/f75955f7-af05-42dd-8e36-e9814928edb5.jpeg,52838041,True,Something's Phishy,Invalid Domain or Sender,"The design and layout of the website resemble the legitimate Steam store, featuring a game called 'MudRunner' with relevant information and imagery presented in a way that is typical for game pages on such platforms.",Very Untrustworthy,Moderately Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender""
  ],
  ""Website Description"": ""The design and layout of the website resemble the legitimate Steam store, featuring a game called 'MudRunner' with relevant information and imagery presented in a way that is typical for game pages on such platforms."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/b424b346-7562-410a-88c3-b50c7c5249ac.jpeg,52838044,True,Something's Phishy,Invalid Domain or Sender Other Phishy Findings,The webpage appears to be a billing information update form for Frontier. It requests a wide range of personal and credit card information.,Very Untrustworthy,Moderately Visually Unattractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender"",
    ""Other Phishy Findings""
  ],
  ""Website Description"": ""The webpage appears to be a billing information update form for Frontier. It requests a wide range of personal and credit card information."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Unattractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/1fa9dfe0-ae82-4778-8cba-b1c13bf4e3be.jpeg,52838045,True,Something's Phishy,Invalid Domain or Sender,"The website depicted in the image is designed to resemble an official government site associated with the U.S. Department of the Treasury. It features a prominent banner and a navigation menu. However, the domain name in the address bar raises suspicions, as it does not match the expected domain of an official U.S. government website (.gov).",Very Untrustworthy,Moderately Visually Attractive or Appealing,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": [
    ""Invalid Domain or Sender""
  ],
  ""Website Description"": ""The website depicted in the image is designed to resemble an official government site associated with the U.S. Department of the Treasury. It features a prominent banner and a navigation menu. However, the domain name in the address bar raises suspicions, as it does not match the expected domain of an official U.S. government website (.gov)."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Attractive or Appealing""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/b701a449-6877-4ac0-98c3-fd929b456906.jpeg,52838033,True,Something's Phishy,Other Phishy Findings Invalid Domain or Sender,"The website attempts to mimic the login page of a reputable bank, using their logo and layout but the URL displayed in the address bar does not match the official domain of the bank, which is a common phishing tactic.",Very Untrustworthy,Moderately Visually Attractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": {
    ""Invalid Domain or Sender"": true,
    ""Poor Spelling or Grammar"": false,
    ""Appeal to Action - Greed"": false,
    ""Appeal to Action - Urgency"": false,
    ""Appeal to Action - Authority"": false,
    ""Potentially Malicious Link"": false,
    ""Other Phishy Findings"": ""Mismatch between website branding and URL""
  },
  ""Website Description"": ""The website attempts to mimic the login page of a reputable bank, using their logo and layout but the URL displayed in the address bar does not match the official domain of the bank, which is a common phishing tactic."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Attractive""
}
```"
https://panoptes-uploads.zooniverse.org/production/subject_location/e55f7ea8-ab47-4349-938d-5a405cae5073.jpeg,52838035,True,Something's Phishy,Invalid Domain or Sender Appeal to Action - Greed Other Phishy Findings Potentially Malicious Link,"The webpage is designed with a spinning wheel and various prize items, evoking a sense of winning something valuable. Text on the page congratulates the visitor, suggesting they have been selected to receive a prize, common in phishing scams.",Very Untrustworthy,Moderately Visually Attractive,"```json
{
  ""Findings"": ""Something's Phishy"",
  ""Present Cue Types"": {
    ""Invalid Domain or Sender"": true,
    ""Poor Spelling or Grammar"": false,
    ""Appeal to Action - Greed"": true,
    ""Appeal to Action - Urgency"": false,
    ""Appeal to Action - Authority"": false,
    ""Potentially Malicious Link"": true,
    ""Other Phishy Findings"": ""The webpage design imitates a legitimate loyalty program with the intention to trick users.""
  },
  ""Website Description"": ""The webpage is designed with a spinning wheel and various prize items, evoking a sense of winning something valuable. Text on the page congratulates the visitor, suggesting they have been selected to receive a prize, common in phishing scams."",
  ""TrustWorthiness Rating"": ""Very Untrustworthy"",
  ""Visual Attractiveness Rating"": ""Moderately Visually Attractive""
}
```"
